seed,p_visible,n0,method,label,loss_type,tau_pinball,loss,train_loss,mse,huber,logcosh,smooth_pinball,pinball,train_mse,train_huber,train_logcosh,train_smooth_pinball,train_pinball,trained_objective,ridge,num_parameters,status,error,truth_type,noise_type,sigma,split_mode,clean_T,train_samples,test_samples,train_ratio,r_poly,k_union,k_sffa,r_sffa,optimizer
47,0.2,41,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.879098892211914,20.367311477661133,,,,20.879098892211914,,,,,20.367311477661133,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
47,0.2,41,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.762174606323242,20.387784957885742,,,,20.762174606323242,,,,,20.387784957885742,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
47,0.2,41,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,20.473066329956055,19.94984245300293,,,,20.473066329956055,,,,,19.94984245300293,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
47,0.2,41,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,19.50701141357422,19.011964797973633,,,,19.50701141357422,,,,,19.011964797973633,,smooth_pinball,0.0,24,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
47,0.2,41,rg_alg,Random-group algebra,smooth_pinball,0.8,14.518952369689941,13.01404094696045,,,,14.518952369689941,,,,,13.01404094696045,,smooth_pinball,0.0,259,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
47,0.2,41,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,13.928150177001953,12.60085678100586,,,,13.928150177001953,,,,,12.60085678100586,,smooth_pinball,0.0,259,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
47,0.2,41,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,18.09200096130371,16.284914016723633,,,,18.09200096130371,,,,,16.284914016723633,,mse_closed_form,0.0,1681,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
48,0.2,41,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,21.171146392822266,20.810020446777344,,,,21.171146392822266,,,,,20.810020446777344,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
48,0.2,41,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,21.22835922241211,20.843454360961914,,,,21.22835922241211,,,,,20.843454360961914,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
48,0.2,41,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,20.80500602722168,20.31454086303711,,,,20.80500602722168,,,,,20.31454086303711,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
48,0.2,41,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,18.84072494506836,18.25631332397461,,,,18.84072494506836,,,,,18.25631332397461,,smooth_pinball,0.0,24,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
48,0.2,41,rg_alg,Random-group algebra,smooth_pinball,0.8,14.588539123535156,14.009831428527832,,,,14.588539123535156,,,,,14.009831428527832,,smooth_pinball,0.0,259,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
48,0.2,41,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,13.993402481079102,12.582510948181152,,,,13.993402481079102,,,,,12.582510948181152,,smooth_pinball,0.0,259,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
48,0.2,41,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,18.07240867614746,14.893701553344727,,,,18.07240867614746,,,,,14.893701553344727,,mse_closed_form,0.0,1681,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
49,0.2,41,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.230745315551758,20.405094146728516,,,,20.230745315551758,,,,,20.405094146728516,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
49,0.2,41,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,19.308286666870117,19.546863555908203,,,,19.308286666870117,,,,,19.546863555908203,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
49,0.2,41,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,18.821908950805664,18.713237762451172,,,,18.821908950805664,,,,,18.713237762451172,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
49,0.2,41,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,18.063232421875,17.70501708984375,,,,18.063232421875,,,,,17.70501708984375,,smooth_pinball,0.0,24,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
49,0.2,41,rg_alg,Random-group algebra,smooth_pinball,0.8,16.131675720214844,14.894072532653809,,,,16.131675720214844,,,,,14.894072532653809,,smooth_pinball,0.0,259,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
49,0.2,41,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,13.790746688842773,12.356799125671387,,,,13.790746688842773,,,,,12.356799125671387,,smooth_pinball,0.0,259,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
49,0.2,41,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,17.58745002746582,14.432743072509766,,,,17.58745002746582,,,,,14.432743072509766,,mse_closed_form,0.0,1681,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
50,0.2,41,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,22.316669464111328,21.307321548461914,,,,22.316669464111328,,,,,21.307321548461914,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
50,0.2,41,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,22.125608444213867,21.171268463134766,,,,22.125608444213867,,,,,21.171268463134766,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
50,0.2,41,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,22.169464111328125,20.977760314941406,,,,22.169464111328125,,,,,20.977760314941406,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
50,0.2,41,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,18.809587478637695,17.59200096130371,,,,18.809587478637695,,,,,17.59200096130371,,smooth_pinball,0.0,24,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
50,0.2,41,rg_alg,Random-group algebra,smooth_pinball,0.8,14.522622108459473,13.23607349395752,,,,14.522622108459473,,,,,13.23607349395752,,smooth_pinball,0.0,259,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
50,0.2,41,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,14.133028030395508,12.52326488494873,,,,14.133028030395508,,,,,12.52326488494873,,smooth_pinball,0.0,259,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
50,0.2,41,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,16.612001419067383,14.938299179077148,,,,16.612001419067383,,,,,14.938299179077148,,mse_closed_form,0.0,1681,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
51,0.2,41,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,21.00499725341797,19.41039276123047,,,,21.00499725341797,,,,,19.41039276123047,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
51,0.2,41,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,21.03459358215332,19.49677085876465,,,,21.03459358215332,,,,,19.49677085876465,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
51,0.2,41,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,20.498571395874023,19.10443878173828,,,,20.498571395874023,,,,,19.10443878173828,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
51,0.2,41,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,18.512393951416016,16.761070251464844,,,,18.512393951416016,,,,,16.761070251464844,,smooth_pinball,0.0,24,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
51,0.2,41,rg_alg,Random-group algebra,smooth_pinball,0.8,14.376179695129395,13.47024154663086,,,,14.376179695129395,,,,,13.47024154663086,,smooth_pinball,0.0,259,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
51,0.2,41,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,14.027134895324707,12.397551536560059,,,,14.027134895324707,,,,,12.397551536560059,,smooth_pinball,0.0,259,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
51,0.2,41,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,19.861785888671875,15.524710655212402,,,,19.861785888671875,,,,,15.524710655212402,,mse_closed_form,0.0,1681,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,6,6,3,lbfgs
