seed,p_visible,n0,method,label,loss_type,tau_pinball,loss,train_loss,mse,huber,logcosh,smooth_pinball,pinball,train_mse,train_huber,train_logcosh,train_smooth_pinball,train_pinball,trained_objective,ridge,num_parameters,status,error,truth_type,noise_type,sigma,split_mode,clean_T,train_samples,test_samples,train_ratio,r_poly,k_union,k_sffa,r_sffa,optimizer
45,0.5,103,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,14.68990421295166,12.928606986999512,,,,14.68990421295166,,,,,12.928606986999512,,mse_closed_form,0.0,10609,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
46,0.5,103,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.577810287475586,20.210630416870117,,,,20.577810287475586,,,,,20.210630416870117,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
46,0.5,103,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.392824172973633,20.03397560119629,,,,20.392824172973633,,,,,20.03397560119629,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
46,0.5,103,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.625877380371094,19.114225387573242,,,,19.625877380371094,,,,,19.114225387573242,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
46,0.5,103,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,16.989402770996094,16.24880599975586,,,,16.989402770996094,,,,,16.24880599975586,,smooth_pinball,0.0,36,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
46,0.5,103,rg_alg,Random-group algebra,smooth_pinball,0.8,14.026860237121582,13.168701171875,,,,14.026860237121582,,,,,13.168701171875,,smooth_pinball,0.0,820,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
46,0.5,103,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,13.153717994689941,11.599457740783691,,,,13.153717994689941,,,,,11.599457740783691,,smooth_pinball,0.0,820,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
46,0.5,103,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,14.275586128234863,12.609683990478516,,,,14.275586128234863,,,,,12.609683990478516,,mse_closed_form,0.0,10609,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
47,0.5,103,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.891693115234375,20.683290481567383,,,,20.891693115234375,,,,,20.683290481567383,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
47,0.5,103,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.794008255004883,20.633176803588867,,,,20.794008255004883,,,,,20.633176803588867,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
47,0.5,103,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.893177032470703,19.20787239074707,,,,19.893177032470703,,,,,19.20787239074707,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
47,0.5,103,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,17.044221878051758,16.3823184967041,,,,17.044221878051758,,,,,16.3823184967041,,smooth_pinball,0.0,36,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
47,0.5,103,rg_alg,Random-group algebra,smooth_pinball,0.8,14.393855094909668,13.261907577514648,,,,14.393855094909668,,,,,13.261907577514648,,smooth_pinball,0.0,820,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
47,0.5,103,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,13.172438621520996,11.533284187316895,,,,13.172438621520996,,,,,11.533284187316895,,smooth_pinball,0.0,820,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
47,0.5,103,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,15.606053352355957,13.204838752746582,,,,15.606053352355957,,,,,13.204838752746582,,mse_closed_form,0.0,10609,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
48,0.5,103,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.54258918762207,19.911245346069336,,,,20.54258918762207,,,,,19.911245346069336,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
48,0.5,103,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.351411819458008,19.761722564697266,,,,20.351411819458008,,,,,19.761722564697266,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
48,0.5,103,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.553815841674805,18.67893409729004,,,,19.553815841674805,,,,,18.67893409729004,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
48,0.5,103,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,17.911788940429688,17.072980880737305,,,,17.911788940429688,,,,,17.072980880737305,,smooth_pinball,0.0,36,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
48,0.5,103,rg_alg,Random-group algebra,smooth_pinball,0.8,13.59553050994873,12.762934684753418,,,,13.59553050994873,,,,,12.762934684753418,,smooth_pinball,0.0,820,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
48,0.5,103,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,12.787137031555176,11.288158416748047,,,,12.787137031555176,,,,,11.288158416748047,,smooth_pinball,0.0,820,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
48,0.5,103,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,13.840139389038086,12.42587947845459,,,,13.840139389038086,,,,,12.42587947845459,,mse_closed_form,0.0,10609,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
49,0.5,103,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.74494171142578,20.310400009155273,,,,20.74494171142578,,,,,20.310400009155273,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
49,0.5,103,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.518482208251953,20.062427520751953,,,,20.518482208251953,,,,,20.062427520751953,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
49,0.5,103,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.615707397460938,19.02533721923828,,,,19.615707397460938,,,,,19.02533721923828,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
49,0.5,103,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,17.175745010375977,16.448030471801758,,,,17.175745010375977,,,,,16.448030471801758,,smooth_pinball,0.0,36,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
49,0.5,103,rg_alg,Random-group algebra,smooth_pinball,0.8,13.974813461303711,13.054338455200195,,,,13.974813461303711,,,,,13.054338455200195,,smooth_pinball,0.0,820,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
49,0.5,103,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,13.460038185119629,11.892531394958496,,,,13.460038185119629,,,,,11.892531394958496,,smooth_pinball,0.0,820,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
