seed,p_visible,n0,method,label,loss_type,tau_pinball,loss,train_loss,mse,huber,logcosh,smooth_pinball,pinball,train_mse,train_huber,train_logcosh,train_smooth_pinball,train_pinball,trained_objective,ridge,num_parameters,status,error,truth_type,noise_type,sigma,split_mode,clean_T,train_samples,test_samples,train_ratio,r_poly,k_union,k_sffa,r_sffa,optimizer
44,0.9,186,rg_alg,Random-group algebra,smooth_pinball,0.8,13.655040740966797,12.601750373840332,,,,13.655040740966797,,,,,12.601750373840332,,smooth_pinball,0.0,2380,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
44,0.9,186,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,12.531867980957031,11.208598136901855,,,,12.531867980957031,,,,,11.208598136901855,,smooth_pinball,0.0,2380,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
44,0.9,186,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,13.023871421813965,11.15968132019043,,,,13.023871421813965,,,,,11.15968132019043,,mse_closed_form,0.0,34596,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
45,0.9,186,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.55665397644043,19.85643768310547,,,,20.55665397644043,,,,,19.85643768310547,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
45,0.9,186,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.532453536987305,19.84101676940918,,,,20.532453536987305,,,,,19.84101676940918,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
45,0.9,186,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.443782806396484,18.844829559326172,,,,19.443782806396484,,,,,18.844829559326172,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
45,0.9,186,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,17.120447158813477,16.173011779785156,,,,17.120447158813477,,,,,16.173011779785156,,smooth_pinball,0.0,52,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
45,0.9,186,rg_alg,Random-group algebra,smooth_pinball,0.8,13.993769645690918,12.403465270996094,,,,13.993769645690918,,,,,12.403465270996094,,smooth_pinball,0.0,2380,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
45,0.9,186,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,12.787867546081543,11.257853507995605,,,,12.787867546081543,,,,,11.257853507995605,,smooth_pinball,0.0,2380,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
45,0.9,186,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,12.964150428771973,11.320805549621582,,,,12.964150428771973,,,,,11.320805549621582,,mse_closed_form,0.0,34596,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
46,0.9,186,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.297374725341797,19.80056381225586,,,,20.297374725341797,,,,,19.80056381225586,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
46,0.9,186,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.270055770874023,19.777463912963867,,,,20.270055770874023,,,,,19.777463912963867,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
46,0.9,186,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.336748123168945,18.886550903320312,,,,19.336748123168945,,,,,18.886550903320312,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
46,0.9,186,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,16.78529167175293,15.94938850402832,,,,16.78529167175293,,,,,15.94938850402832,,smooth_pinball,0.0,52,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
46,0.9,186,rg_alg,Random-group algebra,smooth_pinball,0.8,14.09740161895752,13.049982070922852,,,,14.09740161895752,,,,,13.049982070922852,,smooth_pinball,0.0,2380,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
46,0.9,186,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,12.7161226272583,11.195054054260254,,,,12.7161226272583,,,,,11.195054054260254,,smooth_pinball,0.0,2380,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
46,0.9,186,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,12.550302505493164,11.237963676452637,,,,12.550302505493164,,,,,11.237963676452637,,mse_closed_form,0.0,34596,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
47,0.9,186,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.34134292602539,19.763662338256836,,,,20.34134292602539,,,,,19.763662338256836,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
47,0.9,186,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.30206298828125,19.725488662719727,,,,20.30206298828125,,,,,19.725488662719727,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
47,0.9,186,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.370969772338867,18.825925827026367,,,,19.370969772338867,,,,,18.825925827026367,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
47,0.9,186,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,17.04522705078125,16.226009368896484,,,,17.04522705078125,,,,,16.226009368896484,,smooth_pinball,0.0,52,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
47,0.9,186,rg_alg,Random-group algebra,smooth_pinball,0.8,14.305582046508789,13.100321769714355,,,,14.305582046508789,,,,,13.100321769714355,,smooth_pinball,0.0,2380,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
47,0.9,186,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,12.751856803894043,11.22971248626709,,,,12.751856803894043,,,,,11.22971248626709,,smooth_pinball,0.0,2380,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
47,0.9,186,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,12.974996566772461,11.259611129760742,,,,12.974996566772461,,,,,11.259611129760742,,mse_closed_form,0.0,34596,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
48,0.9,186,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.43821907043457,19.664644241333008,,,,20.43821907043457,,,,,19.664644241333008,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
48,0.9,186,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.442310333251953,19.68825340270996,,,,20.442310333251953,,,,,19.68825340270996,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
48,0.9,186,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.425003051757812,18.752017974853516,,,,19.425003051757812,,,,,18.752017974853516,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
48,0.9,186,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,17.008159637451172,15.997127532958984,,,,17.008159637451172,,,,,15.997127532958984,,smooth_pinball,0.0,52,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
48,0.9,186,rg_alg,Random-group algebra,smooth_pinball,0.8,14.078791618347168,12.684391021728516,,,,14.078791618347168,,,,,12.684391021728516,,smooth_pinball,0.0,2380,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
48,0.9,186,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,12.76513957977295,11.329559326171875,,,,12.76513957977295,,,,,11.329559326171875,,smooth_pinball,0.0,2380,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
48,0.9,186,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,12.872101783752441,11.310701370239258,,,,12.872101783752441,,,,,11.310701370239258,,mse_closed_form,0.0,34596,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
49,0.9,186,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.562206268310547,19.88166618347168,,,,20.562206268310547,,,,,19.88166618347168,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
49,0.9,186,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.521133422851562,19.84365463256836,,,,20.521133422851562,,,,,19.84365463256836,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
49,0.9,186,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.511062622070312,18.9615421295166,,,,19.511062622070312,,,,,18.9615421295166,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
49,0.9,186,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,17.104936599731445,16.183731079101562,,,,17.104936599731445,,,,,16.183731079101562,,smooth_pinball,0.0,52,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
49,0.9,186,rg_alg,Random-group algebra,smooth_pinball,0.8,14.267977714538574,12.64345932006836,,,,14.267977714538574,,,,,12.64345932006836,,smooth_pinball,0.0,2380,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
49,0.9,186,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,13.064577102661133,11.395761489868164,,,,13.064577102661133,,,,,11.395761489868164,,smooth_pinball,0.0,2380,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
49,0.9,186,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,12.843525886535645,11.33486557006836,,,,12.843525886535645,,,,,11.33486557006836,,mse_closed_form,0.0,34596,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
50,0.9,186,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.397445678710938,19.72928237915039,,,,20.397445678710938,,,,,19.72928237915039,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
50,0.9,186,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.397388458251953,19.728334426879883,,,,20.397388458251953,,,,,19.728334426879883,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
50,0.9,186,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.419649124145508,18.839387893676758,,,,19.419649124145508,,,,,18.839387893676758,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
50,0.9,186,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,17.01569366455078,16.048564910888672,,,,17.01569366455078,,,,,16.048564910888672,,smooth_pinball,0.0,52,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
50,0.9,186,rg_alg,Random-group algebra,smooth_pinball,0.8,14.347453117370605,13.044800758361816,,,,14.347453117370605,,,,,13.044800758361816,,smooth_pinball,0.0,2380,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
50,0.9,186,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,12.876860618591309,11.20228385925293,,,,12.876860618591309,,,,,11.20228385925293,,smooth_pinball,0.0,2380,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
50,0.9,186,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,12.839345932006836,11.296939849853516,,,,12.839345932006836,,,,,11.296939849853516,,mse_closed_form,0.0,34596,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
51,0.9,186,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.565364837646484,19.82318115234375,,,,20.565364837646484,,,,,19.82318115234375,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
51,0.9,186,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.57802391052246,19.8313045501709,,,,20.57802391052246,,,,,19.8313045501709,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
51,0.9,186,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.563804626464844,18.91813850402832,,,,19.563804626464844,,,,,18.91813850402832,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
51,0.9,186,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,17.220327377319336,16.270498275756836,,,,17.220327377319336,,,,,16.270498275756836,,smooth_pinball,0.0,52,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
51,0.9,186,rg_alg,Random-group algebra,smooth_pinball,0.8,13.34417724609375,12.551279067993164,,,,13.34417724609375,,,,,12.551279067993164,,smooth_pinball,0.0,2380,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
51,0.9,186,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,12.862262725830078,11.284193992614746,,,,12.862262725830078,,,,,11.284193992614746,,smooth_pinball,0.0,2380,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
51,0.9,186,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,13.023597717285156,11.370402336120605,,,,13.023597717285156,,,,,11.370402336120605,,mse_closed_form,0.0,34596,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,13,13,3,lbfgs
