seed,p_visible,n0,method,label,loss_type,tau_pinball,loss,train_loss,mse,huber,logcosh,smooth_pinball,pinball,train_mse,train_huber,train_logcosh,train_smooth_pinball,train_pinball,trained_objective,ridge,num_parameters,status,error,truth_type,noise_type,sigma,split_mode,clean_T,train_samples,test_samples,train_ratio,r_poly,k_union,k_sffa,r_sffa,optimizer
48,0.1,20,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.76905059814453,19.806915283203125,,,,20.76905059814453,,,,,19.806915283203125,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
48,0.1,20,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,20.10595703125,19.221025466918945,,,,20.10595703125,,,,,19.221025466918945,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
48,0.1,20,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,18.99832534790039,17.664993286132812,,,,18.99832534790039,,,,,17.664993286132812,,smooth_pinball,0.0,16,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
48,0.1,20,rg_alg,Random-group algebra,smooth_pinball,0.8,17.780792236328125,16.834688186645508,,,,17.780792236328125,,,,,16.834688186645508,,smooth_pinball,0.0,85,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
48,0.1,20,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,14.560884475708008,13.069366455078125,,,,14.560884475708008,,,,,13.069366455078125,,smooth_pinball,0.0,85,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
48,0.1,20,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,20.28138542175293,16.449411392211914,,,,20.28138542175293,,,,,16.449411392211914,,mse_closed_form,0.0,400,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
49,0.1,20,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.364078521728516,19.721500396728516,,,,20.364078521728516,,,,,19.721500396728516,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
49,0.1,20,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,19.803863525390625,19.114477157592773,,,,19.803863525390625,,,,,19.114477157592773,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
49,0.1,20,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,20.189178466796875,19.541763305664062,,,,20.189178466796875,,,,,19.541763305664062,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
49,0.1,20,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,19.05221176147461,18.179882049560547,,,,19.05221176147461,,,,,18.179882049560547,,smooth_pinball,0.0,16,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
49,0.1,20,rg_alg,Random-group algebra,smooth_pinball,0.8,17.96060562133789,16.4504337310791,,,,17.96060562133789,,,,,16.4504337310791,,smooth_pinball,0.0,85,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
49,0.1,20,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,15.118583679199219,13.012748718261719,,,,15.118583679199219,,,,,13.012748718261719,,smooth_pinball,0.0,85,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
49,0.1,20,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,19.468629837036133,16.17105484008789,,,,19.468629837036133,,,,,16.17105484008789,,mse_closed_form,0.0,400,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
50,0.1,20,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,22.373868942260742,22.175392150878906,,,,22.373868942260742,,,,,22.175392150878906,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
50,0.1,20,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,22.231847763061523,22.01412010192871,,,,22.231847763061523,,,,,22.01412010192871,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
50,0.1,20,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,21.935100555419922,21.801599502563477,,,,21.935100555419922,,,,,21.801599502563477,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
50,0.1,20,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,20.963605880737305,20.46601104736328,,,,20.963605880737305,,,,,20.46601104736328,,smooth_pinball,0.0,16,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
50,0.1,20,rg_alg,Random-group algebra,smooth_pinball,0.8,21.399547576904297,20.984521865844727,,,,21.399547576904297,,,,,20.984521865844727,,smooth_pinball,0.0,85,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
50,0.1,20,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,14.963544845581055,13.948734283447266,,,,14.963544845581055,,,,,13.948734283447266,,smooth_pinball,0.0,85,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
50,0.1,20,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,19.516237258911133,17.45745849609375,,,,19.516237258911133,,,,,17.45745849609375,,mse_closed_form,0.0,400,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
51,0.1,20,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.24298095703125,19.172983169555664,,,,20.24298095703125,,,,,19.172983169555664,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
51,0.1,20,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.119932174682617,18.854084014892578,,,,20.119932174682617,,,,,18.854084014892578,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
51,0.1,20,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,18.87822151184082,17.93682289123535,,,,18.87822151184082,,,,,17.93682289123535,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
51,0.1,20,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,19.253137588500977,17.84203338623047,,,,19.253137588500977,,,,,17.84203338623047,,smooth_pinball,0.0,16,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
51,0.1,20,rg_alg,Random-group algebra,smooth_pinball,0.8,16.845947265625,15.997173309326172,,,,16.845947265625,,,,,15.997173309326172,,smooth_pinball,0.0,85,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
51,0.1,20,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,14.968256950378418,13.4357271194458,,,,14.968256950378418,,,,,13.4357271194458,,smooth_pinball,0.0,85,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
51,0.1,20,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,20.982027053833008,17.55571937561035,,,,20.982027053833008,,,,,17.55571937561035,,mse_closed_form,0.0,400,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,4,4,3,lbfgs
