seed,p_visible,n0,method,label,loss_type,tau_pinball,loss,train_loss,mse,huber,logcosh,smooth_pinball,pinball,train_mse,train_huber,train_logcosh,train_smooth_pinball,train_pinball,trained_objective,ridge,num_parameters,status,error,truth_type,noise_type,sigma,split_mode,clean_T,train_samples,test_samples,train_ratio,r_poly,k_union,k_sffa,r_sffa,optimizer
43,0.8,165,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,17.344675064086914,16.4102725982666,,,,17.344675064086914,,,,,16.4102725982666,,smooth_pinball,0.0,48,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
43,0.8,165,rg_alg,Random-group algebra,smooth_pinball,0.8,14.186240196228027,13.097877502441406,,,,14.186240196228027,,,,,13.097877502441406,,smooth_pinball,0.0,1885,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
43,0.8,165,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,12.883476257324219,11.27353286743164,,,,12.883476257324219,,,,,11.27353286743164,,smooth_pinball,0.0,1885,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
43,0.8,165,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,13.069637298583984,11.521885871887207,,,,13.069637298583984,,,,,11.521885871887207,,mse_closed_form,0.0,27225,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
44,0.8,165,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.27253532409668,19.695362091064453,,,,20.27253532409668,,,,,19.695362091064453,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
44,0.8,165,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.20207405090332,19.629043579101562,,,,20.20207405090332,,,,,19.629043579101562,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
44,0.8,165,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.183917999267578,18.714128494262695,,,,19.183917999267578,,,,,18.714128494262695,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
44,0.8,165,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,16.894006729125977,16.179534912109375,,,,16.894006729125977,,,,,16.179534912109375,,smooth_pinball,0.0,48,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
44,0.8,165,rg_alg,Random-group algebra,smooth_pinball,0.8,13.697677612304688,12.755613327026367,,,,13.697677612304688,,,,,12.755613327026367,,smooth_pinball,0.0,1885,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
44,0.8,165,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,12.468073844909668,11.197471618652344,,,,12.468073844909668,,,,,11.197471618652344,,smooth_pinball,0.0,1885,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
44,0.8,165,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,13.519135475158691,11.40843391418457,,,,13.519135475158691,,,,,11.40843391418457,,mse_closed_form,0.0,27225,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
45,0.8,165,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.441679000854492,19.641569137573242,,,,20.441679000854492,,,,,19.641569137573242,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
45,0.8,165,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.436874389648438,19.664749145507812,,,,20.436874389648438,,,,,19.664749145507812,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
45,0.8,165,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.39335823059082,18.743871688842773,,,,19.39335823059082,,,,,18.743871688842773,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
45,0.8,165,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,16.94586753845215,15.872699737548828,,,,16.94586753845215,,,,,15.872699737548828,,smooth_pinball,0.0,48,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
45,0.8,165,rg_alg,Random-group algebra,smooth_pinball,0.8,13.593901634216309,12.553627014160156,,,,13.593901634216309,,,,,12.553627014160156,,smooth_pinball,0.0,1885,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
45,0.8,165,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,12.949725151062012,11.342074394226074,,,,12.949725151062012,,,,,11.342074394226074,,smooth_pinball,0.0,1885,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
45,0.8,165,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,13.083464622497559,11.47810173034668,,,,13.083464622497559,,,,,11.47810173034668,,mse_closed_form,0.0,27225,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
46,0.8,165,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.42310333251953,19.973373413085938,,,,20.42310333251953,,,,,19.973373413085938,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
46,0.8,165,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.316322326660156,19.887041091918945,,,,20.316322326660156,,,,,19.887041091918945,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
46,0.8,165,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.354137420654297,18.973674774169922,,,,19.354137420654297,,,,,18.973674774169922,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
46,0.8,165,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,16.75920867919922,16.00347137451172,,,,16.75920867919922,,,,,16.00347137451172,,smooth_pinball,0.0,48,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
46,0.8,165,rg_alg,Random-group algebra,smooth_pinball,0.8,13.833805084228516,12.605491638183594,,,,13.833805084228516,,,,,12.605491638183594,,smooth_pinball,0.0,1885,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
46,0.8,165,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,12.847471237182617,11.382959365844727,,,,12.847471237182617,,,,,11.382959365844727,,smooth_pinball,0.0,1885,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
46,0.8,165,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,12.873244285583496,11.510010719299316,,,,12.873244285583496,,,,,11.510010719299316,,mse_closed_form,0.0,27225,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
47,0.8,165,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.66500473022461,20.050508499145508,,,,20.66500473022461,,,,,20.050508499145508,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
47,0.8,165,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.64675521850586,20.04058265686035,,,,20.64675521850586,,,,,20.04058265686035,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
47,0.8,165,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.6917781829834,19.126976013183594,,,,19.6917781829834,,,,,19.126976013183594,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
47,0.8,165,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,17.147436141967773,16.270278930664062,,,,17.147436141967773,,,,,16.270278930664062,,smooth_pinball,0.0,48,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
47,0.8,165,rg_alg,Random-group algebra,smooth_pinball,0.8,13.842700004577637,12.804637908935547,,,,13.842700004577637,,,,,12.804637908935547,,smooth_pinball,0.0,1885,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
47,0.8,165,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,12.842135429382324,11.325654029846191,,,,12.842135429382324,,,,,11.325654029846191,,smooth_pinball,0.0,1885,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
47,0.8,165,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,13.22174072265625,11.629762649536133,,,,13.22174072265625,,,,,11.629762649536133,,mse_closed_form,0.0,27225,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
48,0.8,165,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.566314697265625,19.840900421142578,,,,20.566314697265625,,,,,19.840900421142578,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
48,0.8,165,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.50339698791504,19.79680633544922,,,,20.50339698791504,,,,,19.79680633544922,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
48,0.8,165,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.58208465576172,18.935096740722656,,,,19.58208465576172,,,,,18.935096740722656,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
48,0.8,165,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,17.015342712402344,16.012365341186523,,,,17.015342712402344,,,,,16.012365341186523,,smooth_pinball,0.0,48,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
48,0.8,165,rg_alg,Random-group algebra,smooth_pinball,0.8,13.650266647338867,12.558831214904785,,,,13.650266647338867,,,,,12.558831214904785,,smooth_pinball,0.0,1885,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
48,0.8,165,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,12.797967910766602,11.276803970336914,,,,12.797967910766602,,,,,11.276803970336914,,smooth_pinball,0.0,1885,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
48,0.8,165,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,13.16971492767334,11.619457244873047,,,,13.16971492767334,,,,,11.619457244873047,,mse_closed_form,0.0,27225,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
49,0.8,165,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.51496696472168,19.83468246459961,,,,20.51496696472168,,,,,19.83468246459961,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
49,0.8,165,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.454177856445312,19.77389144897461,,,,20.454177856445312,,,,,19.77389144897461,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
49,0.8,165,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.484825134277344,18.938182830810547,,,,19.484825134277344,,,,,18.938182830810547,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
49,0.8,165,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,17.021381378173828,16.074981689453125,,,,17.021381378173828,,,,,16.074981689453125,,smooth_pinball,0.0,48,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
49,0.8,165,rg_alg,Random-group algebra,smooth_pinball,0.8,14.813446998596191,13.041085243225098,,,,14.813446998596191,,,,,13.041085243225098,,smooth_pinball,0.0,1885,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
49,0.8,165,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,13.308883666992188,11.516083717346191,,,,13.308883666992188,,,,,11.516083717346191,,smooth_pinball,0.0,1885,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
49,0.8,165,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,13.130705833435059,11.569903373718262,,,,13.130705833435059,,,,,11.569903373718262,,mse_closed_form,0.0,27225,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
50,0.8,165,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.50336265563965,19.672576904296875,,,,20.50336265563965,,,,,19.672576904296875,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
50,0.8,165,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.446491241455078,19.62821388244629,,,,20.446491241455078,,,,,19.62821388244629,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
50,0.8,165,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.464786529541016,18.750755310058594,,,,19.464786529541016,,,,,18.750755310058594,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
50,0.8,165,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,17.319019317626953,16.342931747436523,,,,17.319019317626953,,,,,16.342931747436523,,smooth_pinball,0.0,48,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
50,0.8,165,rg_alg,Random-group algebra,smooth_pinball,0.8,14.219969749450684,13.273726463317871,,,,14.219969749450684,,,,,13.273726463317871,,smooth_pinball,0.0,1885,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
50,0.8,165,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,13.158720970153809,11.209441184997559,,,,13.158720970153809,,,,,11.209441184997559,,smooth_pinball,0.0,1885,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
50,0.8,165,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,13.280645370483398,11.572021484375,,,,13.280645370483398,,,,,11.572021484375,,mse_closed_form,0.0,27225,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
51,0.8,165,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.309757232666016,19.45936393737793,,,,20.309757232666016,,,,,19.45936393737793,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
51,0.8,165,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.39215087890625,19.541011810302734,,,,20.39215087890625,,,,,19.541011810302734,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
51,0.8,165,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.4055118560791,18.712875366210938,,,,19.4055118560791,,,,,18.712875366210938,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
51,0.8,165,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,17.11445426940918,16.089508056640625,,,,17.11445426940918,,,,,16.089508056640625,,smooth_pinball,0.0,48,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
51,0.8,165,rg_alg,Random-group algebra,smooth_pinball,0.8,13.489089965820312,12.924365043640137,,,,13.489089965820312,,,,,12.924365043640137,,smooth_pinball,0.0,1885,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
51,0.8,165,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,13.10500717163086,11.299132347106934,,,,13.10500717163086,,,,,11.299132347106934,,smooth_pinball,0.0,1885,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
51,0.8,165,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,13.177342414855957,11.770804405212402,,,,13.177342414855957,,,,,11.770804405212402,,mse_closed_form,0.0,27225,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,12,12,3,lbfgs
